DCO,DEV,SENS,Volume_DEV
3/3/2022,GBP,Achat,79.81
3/4/2022,GBP,Achat,260.77
3/4/2022,GBP,Achat,6545.23
3/4/2022,GBP,Achat,5379.50
3/7/2022,GBP,Achat,12.36
3/7/2022,GBP,Achat,6198.50
3/7/2022,GBP,Achat,7102.14
3/8/2022,GBP,Achat,145.66
3/8/2022,GBP,Achat,1687.00
3/8/2022,GBP,Achat,48001.02
3/9/2022,GBP,Achat,179.37
3/9/2022,GBP,Achat,1697.50
3/9/2022,GBP,Achat,8394.76
3/10/2022,GBP,Achat,11753.92
3/10/2022,GBP,Achat,150.33
3/10/2022,GBP,Achat,1018.50
3/11/2022,GBP,Achat,7231.00
3/11/2022,GBP,Achat,2262.56
3/11/2022,GBP,Achat,240.14
3/14/2022,GBP,Achat,3076.96
3/14/2022,GBP,Achat,229.76
3/14/2022,GBP,Achat,12621.00
3/15/2022,GBP,Achat,3199.00
3/15/2022,GBP,Achat,104.95
3/15/2022,GBP,Achat,5293.72
3/16/2022,GBP,Achat,8.52
3/16/2022,GBP,Achat,3300.50
3/16/2022,GBP,Achat,11197.76
3/17/2022,GBP,Achat,7469.00
3/17/2022,GBP,Achat,1643.85
3/17/2022,GBP,Achat,113.73
3/18/2022,GBP,Achat,6636.32
3/18/2022,GBP,Achat,10024.00
3/18/2022,GBP,Achat,258.43
3/21/2022,GBP,Achat,364.16
3/21/2022,GBP,Achat,9061.12
3/21/2022,GBP,Achat,6972.00
3/22/2022,GBP,Achat,1179.50
3/22/2022,GBP,Achat,289.74
3/22/2022,GBP,Achat,5410.23
3/23/2022,GBP,Achat,5572.00
3/23/2022,GBP,Achat,271.84
3/23/2022,GBP,Achat,4350.83
3/24/2022,GBP,Achat,1231.59
3/24/2022,GBP,Achat,2821.00
3/24/2022,GBP,Achat,195.14
3/25/2022,GBP,Achat,9894.50
3/25/2022,GBP,Achat,3866.79
3/25/2022,GBP,Achat,50.54
3/28/2022,GBP,Achat,17979.50
3/28/2022,GBP,Achat,268.52
3/28/2022,GBP,Achat,18262.96
3/29/2022,GBP,Achat,13763.37
3/29/2022,GBP,Achat,3300.50
3/29/2022,GBP,Achat,37.67
3/30/2022,GBP,Achat,9012.67
3/30/2022,GBP,Achat,4917.50
3/30/2022,GBP,Achat,149.66
4/1/2022,GBP,Achat,133.36
4/1/2022,GBP,Achat,5761.00
4/1/2022,GBP,Achat,2707.15
4/4/2022,GBP,Achat,11174.39
4/4/2022,GBP,Achat,26488.00
4/4/2022,GBP,Achat,365.76
4/5/2022,GBP,Achat,8435.00
4/5/2022,GBP,Achat,144.94
4/5/2022,GBP,Achat,9738.16
4/6/2022,GBP,Achat,25735.46
4/6/2022,GBP,Achat,73.96
4/6/2022,GBP,Achat,4144.00
4/7/2022,GBP,Achat,10528.00
4/7/2022,GBP,Achat,5611.07
4/8/2022,GBP,Achat,8455.22
4/8/2022,GBP,Achat,5827.50
4/8/2022,GBP,Achat,75.40
4/11/2022,GBP,Achat,10739.74
4/11/2022,GBP,Achat,225.44
4/11/2022,GBP,Achat,11389.00
4/12/2022,GBP,Achat,464.08
4/12/2022,GBP,Achat,2933.00
4/12/2022,GBP,Achat,3822.03
4/13/2022,GBP,Achat,2042.53
4/13/2022,GBP,Achat,2226.00
4/13/2022,GBP,Achat,360.87
4/14/2022,GBP,Achat,9108.58
4/14/2022,GBP,Achat,197.25
4/14/2022,GBP,Achat,4123.00
4/15/2022,GBP,Achat,2518.98
4/15/2022,GBP,Achat,8729.00
4/15/2022,GBP,Achat,185.49
4/18/2022,GBP,Achat,17552.50
4/18/2022,GBP,Achat,30.11
4/18/2022,GBP,Achat,20273.95
4/19/2022,GBP,Achat,9.56
4/19/2022,GBP,Achat,12808.09
4/19/2022,GBP,Achat,3696.00
4/20/2022,GBP,Achat,3934.00
4/20/2022,GBP,Achat,11814.13
4/20/2022,GBP,Achat,152.57
4/21/2022,GBP,Achat,3804.50
4/21/2022,GBP,Achat,25009.87
4/21/2022,GBP,Achat,393.24
4/22/2022,GBP,Achat,4830.00
4/22/2022,GBP,Achat,1403.46
4/22/2022,GBP,Achat,118.12
4/25/2022,GBP,Achat,84.31
4/25/2022,GBP,Achat,17948.00
4/25/2022,GBP,Achat,1410.22
4/26/2022,GBP,Achat,96.24
4/26/2022,GBP,Achat,5185.74
4/26/2022,GBP,Achat,3066.00
4/27/2022,GBP,Achat,4329.50
4/27/2022,GBP,Achat,39.76
4/27/2022,GBP,Achat,25530.40
4/28/2022,GBP,Achat,6905.50
4/28/2022,GBP,Achat,10043.95
4/28/2022,GBP,Achat,343.75
4/29/2022,GBP,Achat,222.62
4/29/2022,GBP,Achat,15685.85
4/29/2022,GBP,Achat,8246.00
5/4/2022,GBP,Achat,8919.99
5/4/2022,GBP,Achat,79.88
5/4/2022,GBP,Achat,40271.00
5/5/2022,GBP,Achat,13128.50
5/5/2022,GBP,Achat,343.02
5/5/2022,GBP,Achat,12921.10
5/6/2022,GBP,Achat,18067.33
5/6/2022,GBP,Achat,160.17
5/6/2022,GBP,Achat,8337.00
5/9/2022,GBP,Achat,31643.50
5/9/2022,GBP,Achat,9323.96
5/9/2022,GBP,Achat,547.09
5/10/2022,GBP,Achat,191.36
5/10/2022,GBP,Achat,5326.62
5/10/2022,GBP,Achat,10374.00
5/11/2022,GBP,Achat,2321.28
5/11/2022,GBP,Achat,319.30
5/11/2022,GBP,Achat,10766.00
5/12/2022,GBP,Achat,19908.00
5/12/2022,GBP,Achat,1617.15
5/13/2022,GBP,Achat,10206.00
5/13/2022,GBP,Achat,11900.39
5/13/2022,GBP,Achat,112.97
5/16/2022,GBP,Achat,11610.40
5/16/2022,GBP,Achat,115.84
5/16/2022,GBP,Achat,38829.00
5/17/2022,GBP,Achat,9824.50
5/17/2022,GBP,Achat,3889.84
5/17/2022,GBP,Achat,13.14
5/18/2022,GBP,Achat,95.40
5/18/2022,GBP,Achat,7060.97
5/18/2022,GBP,Achat,9695.00
5/19/2022,GBP,Achat,11490.91
5/19/2022,GBP,Achat,68.99
5/19/2022,GBP,Achat,13727.00
5/20/2022,GBP,Achat,4293.28
5/20/2022,GBP,Achat,12463.50
5/20/2022,GBP,Achat,165.00
5/23/2022,GBP,Achat,31013.50
5/23/2022,GBP,Achat,212.43
5/23/2022,GBP,Achat,5180.81
5/24/2022,GBP,Achat,12471.47
5/24/2022,GBP,Achat,9467.50
5/24/2022,GBP,Achat,353.50
5/25/2022,GBP,Achat,12824.00
5/25/2022,GBP,Achat,1241.48
5/25/2022,GBP,Achat,155.86
5/26/2022,GBP,Achat,116.17
5/26/2022,GBP,Achat,2475.48
5/26/2022,GBP,Achat,10881.50
5/27/2022,GBP,Achat,185.34
5/27/2022,GBP,Achat,17342.50
5/27/2022,GBP,Achat,13055.67
5/30/2022,GBP,Achat,37950.50
5/30/2022,GBP,Achat,3195.56
5/30/2022,GBP,Achat,96.24
5/31/2022,GBP,Achat,12824.00
5/31/2022,GBP,Achat,8658.27
5/31/2022,GBP,Achat,236.59
6/1/2022,GBP,Achat,2205.93
6/1/2022,GBP,Achat,131.43
6/1/2022,GBP,Achat,13839.00
6/2/2022,GBP,Achat,11224.50
6/2/2022,GBP,Achat,5046.36
6/2/2022,GBP,Achat,154.15
6/3/2022,GBP,Achat,16075.50
6/3/2022,GBP,Achat,1149.30
6/6/2022,GBP,Achat,42245.00
6/6/2022,GBP,Achat,6043.01
6/6/2022,GBP,Achat,12.02
6/7/2022,GBP,Achat,11473.00
6/7/2022,GBP,Achat,11116.17
6/7/2022,GBP,Achat,72.22
6/8/2022,GBP,Achat,6653.50
6/8/2022,GBP,Achat,4258.18
6/8/2022,GBP,Achat,479.61
6/9/2022,GBP,Achat,21143.50
6/9/2022,GBP,Achat,4254.46
6/9/2022,GBP,Achat,38.10
6/10/2022,GBP,Achat,23726.50
6/10/2022,GBP,Achat,1470.13
6/10/2022,GBP,Achat,247.38
6/13/2022,GBP,Achat,38692.50
6/13/2022,GBP,Achat,10048.35
6/13/2022,GBP,Achat,100.86
6/14/2022,GBP,Achat,8379.00
6/14/2022,GBP,Achat,10664.35
6/14/2022,GBP,Achat,325.63
6/15/2022,GBP,Achat,9968.00
6/15/2022,GBP,Achat,7251.16
6/15/2022,GBP,Achat,321.40
6/16/2022,GBP,Achat,19131.00
6/16/2022,GBP,Achat,1611.78
6/16/2022,GBP,Achat,350.95
6/17/2022,GBP,Achat,10213.00
6/17/2022,GBP,Achat,14213.84
6/17/2022,GBP,Achat,57.64
6/20/2022,GBP,Achat,45797.50
6/20/2022,GBP,Achat,3700.35
6/20/2022,GBP,Achat,39.28
6/21/2022,GBP,Achat,12761.00
6/21/2022,GBP,Achat,2667.43
6/21/2022,GBP,Achat,134.77
6/22/2022,GBP,Achat,10286.50
6/22/2022,GBP,Achat,6808.96
6/22/2022,GBP,Achat,15.35
6/23/2022,GBP,Achat,22963.50
6/23/2022,GBP,Achat,1505.24
6/23/2022,GBP,Achat,96.42
6/24/2022,GBP,Achat,11291.00
6/24/2022,GBP,Achat,2873.18
6/27/2022,GBP,Achat,39280.50
6/27/2022,GBP,Achat,8478.19
6/27/2022,GBP,Achat,288.59
6/28/2022,GBP,Achat,15435.00
6/28/2022,GBP,Achat,53811.41
6/28/2022,GBP,Achat,9.63
6/29/2022,GBP,Achat,15025.50
6/29/2022,GBP,Achat,3090.41
6/29/2022,GBP,Achat,52.77
6/30/2022,GBP,Achat,12995.50
6/30/2022,GBP,Achat,17331.98
6/30/2022,GBP,Achat,96.36
7/1/2022,GBP,Achat,11798.50
7/1/2022,GBP,Achat,4722.55
7/1/2022,GBP,Achat,131.61
7/4/2022,GBP,Achat,41300.00
7/4/2022,GBP,Achat,28265.50
7/4/2022,GBP,Achat,271.42
7/5/2022,GBP,Achat,16208.50
7/5/2022,GBP,Achat,2968.08
7/5/2022,GBP,Achat,389.55
7/6/2022,GBP,Achat,12691.00
7/6/2022,GBP,Achat,4868.13
7/6/2022,GBP,Achat,194.47
7/7/2022,GBP,Achat,22228.50
7/7/2022,GBP,Achat,10651.00
7/7/2022,GBP,Achat,300.19
7/8/2022,GBP,Achat,17612.00
7/8/2022,GBP,Achat,7916.76
7/8/2022,GBP,Achat,86.64
7/11/2022,GBP,Achat,30856.00
7/11/2022,GBP,Achat,3426.54
7/11/2022,GBP,Achat,96.26
7/12/2022,GBP,Achat,15953.00
7/12/2022,GBP,Achat,5135.17
7/12/2022,GBP,Achat,136.37
7/13/2022,GBP,Achat,17692.50
7/13/2022,GBP,Achat,7428.95
7/13/2022,GBP,Achat,134.36
7/14/2022,GBP,Achat,11035.50
7/14/2022,GBP,Achat,7878.76
7/14/2022,GBP,Achat,165.31
7/15/2022,GBP,Achat,15046.50
7/15/2022,GBP,Achat,4731.73
7/15/2022,GBP,Achat,53.15
7/18/2022,GBP,Achat,33817.00
7/18/2022,GBP,Achat,1888.37
7/18/2022,GBP,Achat,515.72
7/19/2022,GBP,Achat,12159.00
7/19/2022,GBP,Achat,1389.81
7/19/2022,GBP,Achat,38.61
7/20/2022,GBP,Achat,14203.00
7/20/2022,GBP,Achat,1349.08
7/20/2022,GBP,Achat,5.63
7/21/2022,GBP,Achat,16873.50
7/21/2022,GBP,Achat,2917.86
7/21/2022,GBP,Achat,292.95
7/22/2022,GBP,Achat,10629.50
7/22/2022,GBP,Achat,7403.28
7/22/2022,GBP,Achat,664.90
7/26/2022,GBP,Achat,54957.00
7/26/2022,GBP,Achat,11720.98
7/26/2022,GBP,Achat,289.23
7/27/2022,GBP,Achat,12887.00
7/27/2022,GBP,Achat,11618.92
7/27/2022,GBP,Achat,261.70
7/28/2022,GBP,Achat,26747.00
7/28/2022,GBP,Achat,4667.43
7/28/2022,GBP,Achat,228.78
7/29/2022,GBP,Achat,10745.00
7/29/2022,GBP,Achat,10112.26
7/29/2022,GBP,Achat,327.44
8/1/2022,GBP,Achat,36732.50
8/1/2022,GBP,Achat,19004.03
8/1/2022,GBP,Achat,45.46
8/2/2022,GBP,Achat,17689.00
8/2/2022,GBP,Achat,5064.98
8/2/2022,GBP,Achat,12383.17
8/3/2022,GBP,Achat,16282.00
8/3/2022,GBP,Achat,3329.75
8/3/2022,GBP,Achat,228.82
8/4/2022,GBP,Achat,17020.50
8/4/2022,GBP,Achat,5266.28
8/4/2022,GBP,Achat,50.87
8/5/2022,GBP,Achat,13149.50
8/5/2022,GBP,Achat,6584.63
8/5/2022,GBP,Achat,38.14
8/8/2022,GBP,Achat,28549.50
8/8/2022,GBP,Achat,7562.17
8/8/2022,GBP,Achat,153.34
8/9/2022,GBP,Achat,13471.50
8/9/2022,GBP,Achat,7750.51
8/9/2022,GBP,Achat,82.94
8/10/2022,GBP,Achat,23611.00
8/10/2022,GBP,Achat,2300.71
8/10/2022,GBP,Achat,139.14
8/11/2022,GBP,Achat,20247.50
8/11/2022,GBP,Achat,1655.23
8/11/2022,GBP,Achat,73.31
8/12/2022,GBP,Achat,7175.00
8/12/2022,GBP,Achat,1312.18
8/12/2022,GBP,Achat,190.82
8/15/2022,GBP,Achat,30005.50
8/15/2022,GBP,Achat,3694.07
8/15/2022,GBP,Achat,136.45
8/16/2022,GBP,Achat,14658.00
8/16/2022,GBP,Achat,12677.19
8/16/2022,GBP,Achat,38.67
8/17/2022,GBP,Achat,9408.00
8/17/2022,GBP,Achat,438.75
8/17/2022,GBP,Achat,54.28
8/18/2022,GBP,Achat,17839.50
8/18/2022,GBP,Achat,2976.65
8/19/2022,GBP,Achat,12008.50
8/19/2022,GBP,Achat,6009.66
8/19/2022,GBP,Achat,54.15
8/22/2022,GBP,Achat,39476.50
8/22/2022,GBP,Achat,2122.65
8/22/2022,GBP,Achat,38.66
8/23/2022,GBP,Achat,13919.50
8/23/2022,GBP,Achat,9538.23
8/23/2022,GBP,Achat,139.24
8/24/2022,GBP,Achat,7542.50
8/24/2022,GBP,Achat,1193.51
8/24/2022,GBP,Achat,230.66
8/25/2022,GBP,Achat,15456.00
8/25/2022,GBP,Achat,19060.03
8/25/2022,GBP,Achat,115.56
8/26/2022,GBP,Achat,9884.00
8/26/2022,GBP,Achat,14434.92
8/26/2022,GBP,Achat,80.92
8/29/2022,GBP,Achat,36438.50
8/29/2022,GBP,Achat,29229.26
8/29/2022,GBP,Achat,720.53
8/30/2022,GBP,Achat,10741.50
8/30/2022,GBP,Achat,12571.31
8/30/2022,GBP,Achat,104.91
8/31/2022,GBP,Achat,9390.50
8/31/2022,GBP,Achat,3262.09
8/31/2022,GBP,Achat,320.97
9/1/2022,GBP,Achat,15193.50
9/1/2022,GBP,Achat,13720.53
9/1/2022,GBP,Achat,70.96
9/2/2022,GBP,Achat,8379.00
9/2/2022,GBP,Achat,7986.17
9/2/2022,GBP,Achat,272.35
9/5/2022,GBP,Achat,43417.50
9/5/2022,GBP,Achat,4703.55
9/5/2022,GBP,Achat,690.03
9/6/2022,GBP,Achat,18315.50
9/6/2022,GBP,Achat,4971.34
9/6/2022,GBP,Achat,661.35
9/7/2022,GBP,Achat,12649.00
9/7/2022,GBP,Achat,15562.15
9/7/2022,GBP,Achat,204.78
9/8/2022,GBP,Achat,15575.00
9/8/2022,GBP,Achat,4264.92
9/8/2022,GBP,Achat,285.75
9/9/2022,GBP,Achat,15998.50
9/9/2022,GBP,Achat,9595.01
9/9/2022,GBP,Achat,198.74
9/12/2022,GBP,Achat,33659.50
9/12/2022,GBP,Achat,15573.50
9/12/2022,GBP,Achat,530.11
9/13/2022,GBP,Achat,21196.00
9/13/2022,GBP,Achat,5620.87
9/13/2022,GBP,Achat,426.80
9/14/2022,GBP,Achat,9583.00
9/14/2022,GBP,Achat,3677.14
9/14/2022,GBP,Achat,213.93
9/15/2022,GBP,Achat,16037.00
9/15/2022,GBP,Achat,2683.70
9/15/2022,GBP,Achat,356.29
9/16/2022,GBP,Achat,15953.00
9/16/2022,GBP,Achat,6677.22
9/16/2022,GBP,Achat,56.53
9/19/2022,GBP,Achat,40869.50
9/19/2022,GBP,Achat,1427.66
9/19/2022,GBP,Achat,6.29
9/20/2022,GBP,Achat,14283.50
9/20/2022,GBP,Achat,13973.71
9/20/2022,GBP,Achat,417.41
9/21/2022,GBP,Achat,14217.00
9/21/2022,GBP,Achat,3812.01
9/21/2022,GBP,Achat,587.52
9/22/2022,GBP,Achat,17573.50
9/22/2022,GBP,Achat,3411.21
9/22/2022,GBP,Achat,298.21
9/23/2022,GBP,Achat,9670.50
9/23/2022,GBP,Achat,7528.31
9/23/2022,GBP,Achat,203.48
9/26/2022,GBP,Achat,38843.00
9/26/2022,GBP,Achat,7136.00
9/26/2022,GBP,Achat,104.71
1/29/2022,JPY,Achat,3287.20
1/30/2022,JPY,Achat,70000.00
1/5/2022,JPY,Achat,21000.00
1/6/2022,JPY,Achat,7000.00
1/6/2022,JPY,Achat,100979.20
1/10/2022,JPY,Achat,70000.00
1/11/2022,JPY,Achat,224000.00
1/13/2022,JPY,Achat,7000.00
1/14/2022,JPY,Achat,2074.80
1/17/2022,JPY,Achat,29237.60
1/17/2022,JPY,Achat,14000.00
1/21/2022,JPY,Achat,168000.00
1/25/2022,JPY,Achat,21700.00
1/28/2022,JPY,Achat,35000.00
1/31/2022,JPY,Achat,421.40
2/4/2022,JPY,Achat,7000.00
2/7/2022,JPY,Achat,13531.00
2/7/2022,JPY,Achat,84000.00
2/8/2022,JPY,Achat,7000.00
2/9/2022,JPY,Achat,16800.00
2/10/2022,JPY,Achat,21000.00
2/15/2022,JPY,Achat,21000.00
2/16/2022,JPY,Achat,7104778.80
2/16/2022,JPY,Achat,28000.00
2/17/2022,JPY,Achat,35000.00
2/21/2022,JPY,Achat,14700.00
2/22/2022,JPY,Achat,16800.00
2/23/2022,JPY,Achat,70000.00
2/25/2022,JPY,Achat,16391.90
2/28/2022,JPY,Achat,421.40
2/28/2022,JPY,Achat,16391.90
3/2/2022,JPY,Achat,98000.00
3/4/2022,JPY,Achat,210000.00
3/4/2022,JPY,Achat,407395.80
3/7/2022,JPY,Achat,202300.00
3/9/2022,JPY,Achat,27972.00
3/10/2022,JPY,Achat,153203.40
3/11/2022,JPY,Achat,64400.00
3/14/2022,JPY,Achat,105000.00
3/15/2022,JPY,Achat,7000.00
3/15/2022,JPY,Achat,146442.80
3/16/2022,JPY,Achat,2081.80
3/24/2022,JPY,Achat,150021.90
3/29/2022,JPY,Achat,150.50
3/30/2022,JPY,Achat,6341.30
3/30/2022,JPY,Achat,7000.00
4/1/2022,JPY,Achat,3402.00
4/4/2022,JPY,Achat,106212.40
4/4/2022,JPY,Achat,735000.00
4/13/2022,JPY,Achat,8400.00
4/14/2022,JPY,Achat,271268.90
4/15/2022,JPY,Achat,110035.10
4/21/2022,JPY,Achat,28000.00
4/26/2022,JPY,Achat,14168.00
4/27/2022,JPY,Achat,14000.00
4/29/2022,JPY,Achat,450.80
5/4/2022,JPY,Achat,206075.80
5/4/2022,JPY,Achat,27986.00
5/9/2022,JPY,Achat,14000.00
5/10/2022,JPY,Achat,367899.70
5/10/2022,JPY,Achat,21000.00
5/12/2022,JPY,Achat,140000.00
5/16/2022,JPY,Achat,25900.00
5/17/2022,JPY,Achat,60900.00
5/17/2022,JPY,Achat,2171.40
5/18/2022,JPY,Achat,2800000.00
5/18/2022,JPY,Achat,24500.00
5/19/2022,JPY,Achat,28000.00
5/20/2022,JPY,Achat,11200.00
5/23/2022,JPY,Achat,105000.00
5/24/2022,JPY,Achat,70000.00
5/26/2022,JPY,Achat,140000.00
5/27/2022,JPY,Achat,182000.00
5/30/2022,JPY,Achat,15400.00
5/31/2022,JPY,Achat,445.20
6/1/2022,JPY,Achat,7700.00
6/6/2022,JPY,Achat,77000.00
6/7/2022,JPY,Achat,73500.00
6/9/2022,JPY,Achat,154.00
6/10/2022,JPY,Achat,28000.00
6/13/2022,JPY,Achat,7000.00
6/14/2022,JPY,Achat,124369.70
6/16/2022,JPY,Achat,2240.70
6/17/2022,JPY,Achat,7000000.00
6/20/2022,JPY,Achat,9800.00
6/20/2022,JPY,Achat,1575000.00
6/24/2022,JPY,Achat,700.00
6/27/2022,JPY,Achat,98000.00
6/30/2022,JPY,Achat,14000.00
6/30/2022,JPY,Achat,463.40
7/1/2022,JPY,Achat,14000.00
7/4/2022,JPY,Achat,80500.00
7/4/2022,JPY,Achat,152.60
7/5/2022,JPY,Achat,175000.00
7/6/2022,JPY,Achat,350000.00
7/7/2022,JPY,Achat,140000.00
7/8/2022,JPY,Achat,21000.00
7/8/2022,JPY,Achat,8543.50
7/11/2022,JPY,Achat,7000.00
7/13/2022,JPY,Achat,84000.00
7/15/2022,JPY,Achat,35000.00
7/18/2022,JPY,Achat,123900.00
7/18/2022,JPY,Achat,2263.80
7/19/2022,JPY,Achat,49000.00
7/20/2022,JPY,Achat,91000.00
7/21/2022,JPY,Achat,14000.00
7/26/2022,JPY,Achat,91000.00
7/27/2022,JPY,Achat,126000.00
7/28/2022,JPY,Achat,641900.00
7/29/2022,JPY,Achat,35000.00
7/29/2022,JPY,Achat,7000.00
7/29/2022,JPY,Achat,449.40
8/1/2022,JPY,Achat,35000.00
8/2/2022,JPY,Achat,7000.00
8/5/2022,JPY,Achat,21000.00
8/8/2022,JPY,Achat,189000.00
8/8/2022,JPY,Achat,149.80
8/9/2022,JPY,Achat,7000.00
8/15/2022,JPY,Achat,231700.00
8/17/2022,JPY,Achat,2208.50
8/18/2022,JPY,Achat,133000.00
8/23/2022,JPY,Achat,7000.00
8/25/2022,JPY,Achat,63000.00
8/25/2022,JPY,Achat,109019.40
8/26/2022,JPY,Achat,168000.00
8/30/2022,JPY,Achat,169400.00
8/31/2022,JPY,Achat,14000.00
8/31/2022,JPY,Achat,457.80
9/1/2022,JPY,Achat,42000.00
9/2/2022,JPY,Achat,6300.00
9/2/2022,JPY,Achat,977146.80
9/5/2022,JPY,Achat,7000.00
9/6/2022,JPY,Achat,15400.00
9/7/2022,JPY,Achat,7000.00
9/8/2022,JPY,Achat,70000.00
9/9/2022,JPY,Achat,98000.00
9/13/2022,JPY,Achat,14000.00
9/15/2022,JPY,Achat,7000.00
9/16/2022,JPY,Achat,2312.10
9/19/2022,JPY,Achat,7000.00
9/21/2022,JPY,Achat,21700.00
9/26/2022,JPY,Achat,10500000.00
2/1/2022,KWD,Achat,5.62
2/2/2022,KWD,Achat,239.40
3/15/2022,KWD,Achat,1389.92
3/16/2022,KWD,Achat,21.00
1/6/2022,KWD,Achat,15.05
1/7/2022,KWD,Achat,357.00
1/10/2022,KWD,Achat,119.00
1/11/2022,KWD,Achat,91.00
1/11/2022,KWD,Achat,140.00
1/12/2022,KWD,Achat,21.00
1/13/2022,KWD,Achat,73.50
1/14/2022,KWD,Achat,61.60
1/17/2022,KWD,Achat,315.00
1/17/2022,KWD,Achat,133.00
1/18/2022,KWD,Achat,98.00
1/19/2022,KWD,Achat,93.10
1/20/2022,KWD,Achat,280.00
1/21/2022,KWD,Achat,287.70
1/24/2022,KWD,Achat,140.00
1/24/2022,KWD,Achat,140.00
1/25/2022,KWD,Achat,51.80
1/27/2022,KWD,Achat,49.00
1/28/2022,KWD,Achat,190.40
1/31/2022,KWD,Achat,262.50
1/31/2022,KWD,Achat,2.77
2/1/2022,KWD,Achat,35.00
2/2/2022,KWD,Achat,413.00
2/2/2022,KWD,Achat,1120.00
2/3/2022,KWD,Achat,120.40
2/4/2022,KWD,Achat,28.00
2/7/2022,KWD,Achat,535.50
2/8/2022,KWD,Achat,357.70
2/9/2022,KWD,Achat,42.00
2/10/2022,KWD,Achat,5852.00
2/11/2022,KWD,Achat,458.50
2/14/2022,KWD,Achat,966.00
2/15/2022,KWD,Achat,224.00
2/16/2022,KWD,Achat,31.50
2/18/2022,KWD,Achat,1365.00
2/18/2022,KWD,Achat,98.00
2/21/2022,KWD,Achat,408.10
2/22/2022,KWD,Achat,1799.00
2/23/2022,KWD,Achat,84.00
2/24/2022,KWD,Achat,238.00
2/25/2022,KWD,Achat,33.60
2/28/2022,KWD,Achat,1284.50
2/28/2022,KWD,Achat,2.76
3/1/2022,KWD,Achat,5110.00
3/2/2022,KWD,Achat,70.00
3/2/2022,KWD,Achat,212.27
3/3/2022,KWD,Achat,211.40
3/4/2022,KWD,Achat,1971.90
3/4/2022,KWD,Achat,5047.00
3/7/2022,KWD,Achat,493.50
3/8/2022,KWD,Achat,350.00
3/9/2022,KWD,Achat,553.00
3/10/2022,KWD,Achat,35.00
3/11/2022,KWD,Achat,120.64
3/11/2022,KWD,Achat,294.00
3/14/2022,KWD,Achat,856.74
3/14/2022,KWD,Achat,7.00
3/15/2022,KWD,Achat,0.70
3/16/2022,KWD,Achat,735.00
3/18/2022,KWD,Achat,553.00
3/21/2022,KWD,Achat,119.00
3/22/2022,KWD,Achat,770.00
3/22/2022,KWD,Achat,217.00
3/23/2022,KWD,Achat,350.00
3/24/2022,KWD,Achat,413.00
3/25/2022,KWD,Achat,308.00
3/28/2022,KWD,Achat,9060.10
3/29/2022,KWD,Achat,42.00
3/29/2022,KWD,Achat,1011.50
3/30/2022,KWD,Achat,70.00
4/1/2022,KWD,Achat,5.53
4/1/2022,KWD,Achat,158.90
4/4/2022,KWD,Achat,357.70
4/5/2022,KWD,Achat,42.00
4/6/2022,KWD,Achat,35.00
4/6/2022,KWD,Achat,147.00
4/7/2022,KWD,Achat,371.00
4/8/2022,KWD,Achat,154.00
4/12/2022,KWD,Achat,182.70
4/13/2022,KWD,Achat,182.00
4/13/2022,KWD,Achat,836.50
4/15/2022,KWD,Achat,1779.05
4/18/2022,KWD,Achat,91.00
4/18/2022,KWD,Achat,297.51
4/20/2022,KWD,Achat,56.00
4/21/2022,KWD,Achat,84.70
4/22/2022,KWD,Achat,162.40
4/25/2022,KWD,Achat,105.00
4/26/2022,KWD,Achat,259.00
4/26/2022,KWD,Achat,525.00
4/27/2022,KWD,Achat,126.00
4/27/2022,KWD,Achat,256.66
4/28/2022,KWD,Achat,777.00
4/29/2022,KWD,Achat,3.19
4/29/2022,KWD,Achat,161.00
5/4/2022,KWD,Achat,1126.30
5/5/2022,KWD,Achat,931.00
5/5/2022,KWD,Achat,2009.00
5/6/2022,KWD,Achat,181.99
5/6/2022,KWD,Achat,1781.68
5/9/2022,KWD,Achat,91.00
5/11/2022,KWD,Achat,77.00
5/11/2022,KWD,Achat,70.00
5/12/2022,KWD,Achat,158.90
5/13/2022,KWD,Achat,346.50
5/16/2022,KWD,Achat,350.70
5/17/2022,KWD,Achat,350.00
5/18/2022,KWD,Achat,362.94
5/18/2022,KWD,Achat,105.00
5/19/2022,KWD,Achat,687.40
5/19/2022,KWD,Achat,28.00
5/20/2022,KWD,Achat,187.60
5/23/2022,KWD,Achat,70.70
5/24/2022,KWD,Achat,68.25
5/24/2022,KWD,Achat,395.47
5/24/2022,KWD,Achat,36.75
5/25/2022,KWD,Achat,206.50
5/26/2022,KWD,Achat,1792.00
5/27/2022,KWD,Achat,954.45
5/27/2022,KWD,Achat,73.23
5/30/2022,KWD,Achat,75.60
5/31/2022,KWD,Achat,609.00
5/31/2022,KWD,Achat,3.19
5/31/2022,KWD,Achat,21.00
6/1/2022,KWD,Achat,218.40
6/2/2022,KWD,Achat,632.10
6/3/2022,KWD,Achat,612.50
6/6/2022,KWD,Achat,399.70
6/7/2022,KWD,Achat,385.00
6/7/2022,KWD,Achat,252.00
6/8/2022,KWD,Achat,3523.80
6/9/2022,KWD,Achat,1624.00
6/10/2022,KWD,Achat,98.70
6/10/2022,KWD,Achat,0.02
6/13/2022,KWD,Achat,749.00
6/13/2022,KWD,Achat,5.43
6/14/2022,KWD,Achat,2215.50
6/14/2022,KWD,Achat,979.30
6/15/2022,KWD,Achat,623.00
6/16/2022,KWD,Achat,298.90
6/17/2022,KWD,Achat,450.10
